page_num,title,text_blob,url,full_description,teks_gabungan,harga_rp,luas_tanah_m2,luas_bangunan_m2,AI_Bebas_Banjir,AI_Bisa_KPR,AI_SHM_Sementara,AI_Legalitas_SHM
2,Jual Hunian Mewah Bagus Luas Harga Terjangkau di Jaktim Lokasi Strategis,"27 Rumah  Premier  Siap Huni Bebas Banjir Dekat Akses Transportasi Dekat Sekolah Dekat Fasilitas Kesehatan Rp 5,4 Miliar Rp 26 Jutaan (Tenor 20 Tahun) Rp 33 Jutaan (Tenor 15 Tahun) Jual Hunian Mewah Bagus Luas Harga Terjangkau di Jaktim Lokasi Strategis  Cipayung, Jakarta Timur  Project: Bukit Podomoro Jakarta Kondisi rumah baru Luas tanah 105 m2 Luas bangunan 180 m2 5 kamar tidur, 5 kamar mandi Rumah mewah ini berada di ...  5 5 2 + 2 LT:  105 m² LB:  180 m²  Diperbarui 1 jam yang lalu oleh  Putra  +628775... WhatsApp",https://www.rumah123.com/properti/jakarta-timur-cipayung/jual-hunian-mewah-bagus-luas-harga-terjangkau-di-jaktim-lokasi-strategis-hos40855771/,NOT_FOUND,"Jual Hunian Mewah Bagus Luas Harga Terjangkau di Jaktim Lokasi Strategis 27 Rumah  Premier  Siap Huni Bebas Banjir Dekat Akses Transportasi Dekat Sekolah Dekat Fasilitas Kesehatan Rp 5,4 Miliar Rp 26 Jutaan (Tenor 20 Tahun) Rp 33 Jutaan (Tenor 15 Tahun) Jual Hunian Mewah Bagus Luas Harga Terjangkau di Jaktim Lokasi Strategis  Cipayung, Jakarta Timur  Project: Bukit Podomoro Jakarta Kondisi rumah baru Luas tanah 105 m2 Luas bangunan 180 m2 5 kamar tidur, 5 kamar mandi Rumah mewah ini berada di ...  5 5 2 + 2 LT:  105 m² LB:  180 m²  Diperbarui 1 jam yang lalu oleh  Putra  +628775... WhatsApp ",5400000000,105,180,0,1,0,0
2,Rumah 3 Lantai Paling Mewah di Jakarta Timur Fasilitas Premium Bintang Lima,"27 Rumah  Premier  Siap Huni Bebas Banjir Dekat Akses Transportasi Dekat Sekolah Dekat Fasilitas Kesehatan Rp 5,4 Miliar Rp 26 Jutaan (Tenor 20 Tahun) Rp 33 Jutaan (Tenor 15 Tahun) Rumah 3 Lantai Paling Mewah di Jakarta Timur Fasilitas Premium Bintang Lima  Pondok Kelapa, Jakarta Timur  Project: Bukit Podomoro Jakarta Kondisi rumah baru Luas tanah 105 m2 Luas bangunan 180 m2 5 kamar tidur, 5 kamar mandi Rumah mewah ini berada di ...  5 5 1 + 1 LT:  105 m² LB:  180 m²  Diperbarui 6 jam yang lalu oleh  Putra  +628775... WhatsApp",https://www.rumah123.com/properti/jakarta-timur-pondok-kelapa/rumah-3-lantai-paling-mewah-di-jakarta-timur-fasilitas-premium-bintang-lima-hos40852944/,NOT_FOUND,"Rumah 3 Lantai Paling Mewah di Jakarta Timur Fasilitas Premium Bintang Lima 27 Rumah  Premier  Siap Huni Bebas Banjir Dekat Akses Transportasi Dekat Sekolah Dekat Fasilitas Kesehatan Rp 5,4 Miliar Rp 26 Jutaan (Tenor 20 Tahun) Rp 33 Jutaan (Tenor 15 Tahun) Rumah 3 Lantai Paling Mewah di Jakarta Timur Fasilitas Premium Bintang Lima  Pondok Kelapa, Jakarta Timur  Project: Bukit Podomoro Jakarta Kondisi rumah baru Luas tanah 105 m2 Luas bangunan 180 m2 5 kamar tidur, 5 kamar mandi Rumah mewah ini berada di ...  5 5 1 + 1 LT:  105 m² LB:  180 m²  Diperbarui 6 jam yang lalu oleh  Putra  +628775... WhatsApp ",5400000000,105,180,0,1,0,0
2,"Dijual Rumah 2 Lantai 900 Juta-An di Jakarta Timur! Cuma di Metland Menteng, Cicilan 5 Juta","13 Rumah  Premier  Komplek Perumahan Bebas Banjir Dekat Akses Transportasi Dekat Pusat Perbelanjaan Dekat Fasilitas Kesehatan Rp 900 Juta Rp 4 Jutaan (Tenor 20 Tahun) Rp 5 Jutaan (Tenor 15 Tahun) Dijual Rumah 2 Lantai 900 Juta-An di Jakarta Timur! Cuma di Metland Menteng, Cicilan 5 Juta  Cakung, Jakarta Timur  Cari rumah di Jakarta Timur dengan budget di bawah 1 Miliar? Ini jawabannya! Hadir dengan konsep Compact Design yang memaksimalkan setiap sudut r...  2 2 1 LT:  55 m² LB:  54 m²  Diperbarui 6 jam yang lalu oleh  victoria  +628774... WhatsApp",https://www.rumah123.com/properti/jakarta-timur-cakung/dijual-rumah-2-lantai-900-jutaan-di-jakarta-timur-cuma-di-metland-menteng-cicilan-5-juta-hos41422911/,NOT_FOUND,"Dijual Rumah 2 Lantai 900 Juta-An di Jakarta Timur! Cuma di Metland Menteng, Cicilan 5 Juta 13 Rumah  Premier  Komplek Perumahan Bebas Banjir Dekat Akses Transportasi Dekat Pusat Perbelanjaan Dekat Fasilitas Kesehatan Rp 900 Juta Rp 4 Jutaan (Tenor 20 Tahun) Rp 5 Jutaan (Tenor 15 Tahun) Dijual Rumah 2 Lantai 900 Juta-An di Jakarta Timur! Cuma di Metland Menteng, Cicilan 5 Juta  Cakung, Jakarta Timur  Cari rumah di Jakarta Timur dengan budget di bawah 1 Miliar? Ini jawabannya! Hadir dengan konsep Compact Design yang memaksimalkan setiap sudut r...  2 2 1 LT:  55 m² LB:  54 m²  Diperbarui 6 jam yang lalu oleh  victoria  +628774... WhatsApp ",900000000,55,54,0,1,0,0
2,Rumah Mewah Bebas Banjir di Jaktim Luas 160 M2 Lokasi Strategis,"14 Rumah  Premier  Bebas Banjir Dekat Akses Transportasi Dekat Pusat Perbelanjaan Dekat Landmark Rp 6,8 Miliar Rp 33 Jutaan (Tenor 20 Tahun) Rp 42 Jutaan (Tenor 15 Tahun) Rumah Mewah Bebas Banjir di Jaktim Luas 160 M2 Lokasi Strategis  Jakarta Garden City, Jakarta Timur  Project: Metland Menteng Kondisi rumah baru Luas tanah 160 m2 Luas bangunan 215 m2 4+1 kamar tidur, 5+1 kamar mandi Rumah mewah ini berada di are...  5 6 2 + 2 LT:  160 m² LB:  215 m²  Diperbarui 6 jam yang lalu oleh  Wenny  +628775... WhatsApp",https://www.rumah123.com/properti/jakarta-timur-jakarta-garden-city/rumah-mewah-bebas-banjir-di-jaktim-luas-160-m2-lokasi-strategis-hos41055895/,NOT_FOUND,"Rumah Mewah Bebas Banjir di Jaktim Luas 160 M2 Lokasi Strategis 14 Rumah  Premier  Bebas Banjir Dekat Akses Transportasi Dekat Pusat Perbelanjaan Dekat Landmark Rp 6,8 Miliar Rp 33 Jutaan (Tenor 20 Tahun) Rp 42 Jutaan (Tenor 15 Tahun) Rumah Mewah Bebas Banjir di Jaktim Luas 160 M2 Lokasi Strategis  Jakarta Garden City, Jakarta Timur  Project: Metland Menteng Kondisi rumah baru Luas tanah 160 m2 Luas bangunan 215 m2 4+1 kamar tidur, 5+1 kamar mandi Rumah mewah ini berada di are...  5 6 2 + 2 LT:  160 m² LB:  215 m²  Diperbarui 6 jam yang lalu oleh  Wenny  +628775... WhatsApp ",6800000000,160,215,0,1,0,0
2,Masih 1M-An!! Rumah Hook 2 Lantai Luas 114M2 Dekat Jakarta,"9   -5% Rumah  Premier  Dekat Sekolah Rp 1,4 Miliar Rp 1.5 M Turun Rp 80 Jutaan Rp 6 Jutaan (Tenor 20 Tahun) Rp 8 Jutaan (Tenor 15 Tahun) Masih 1M-An!! Rumah Hook 2 Lantai Luas 114M2 Dekat Jakarta  Harapan Indah, Bekasi  Akses mudah dijangkau, lingkungan nyaman, bersih dan rapi, keamanan terjaga 24 jam. Lengkap berbagi fasilitas yang menunjang segala kebutuhan denga...  3 3 1 LT:  114 m² LB:  69 m²  Diperbarui 7 jam yang lalu oleh  Richard  +628138... WhatsApp",https://www.rumah123.com/properti/bekasi-harapan-indah/masih-1man-rumah-hook-2-lantai-luas-114m2-dekat-jakarta-hos41270186/?priceCurrency=IDR,"Akses mudah dijangkau, lingkungan nyaman, bersih dan rapi, keamanan terjaga 24 jam. Lengkap berbagi fasilitas yang menunjang segala kebutuhan dengan letak yang strategis di Pusat Kota dan jaminan kenyamanan yang tiada batas. Dengan spek bangunan yang berkualitas. Lokasi sangat strategis :  Dekat dengan Pusat Ibadah  Dekat dengan Pusat Kesehatan  Dekat dengan Pusat Pendidikan  Dekat dengan Pusat Perbelanjaan  Dekat dengan Pusat Kuliner  Segala fasilitas yang anda butuhkan dapat dengan mudah anda akses ! Anda Kesulitan KPR? KPR Kami SIAP BANTU ! CASH Oke !!  NOTE: * Telepon Langsung / WA Lebih Utama * Konfirmasi Dahulu Untuk Jadwal Survey CONTACT PERSON: Richard  0878xxxxxxxxwa/hp0813xxxxxxxxwa/hp)","Masih 1M-An!! Rumah Hook 2 Lantai Luas 114M2 Dekat Jakarta 9   -5% Rumah  Premier  Dekat Sekolah Rp 1,4 Miliar Rp 1.5 M Turun Rp 80 Jutaan Rp 6 Jutaan (Tenor 20 Tahun) Rp 8 Jutaan (Tenor 15 Tahun) Masih 1M-An!! Rumah Hook 2 Lantai Luas 114M2 Dekat Jakarta  Harapan Indah, Bekasi  Akses mudah dijangkau, lingkungan nyaman, bersih dan rapi, keamanan terjaga 24 jam. Lengkap berbagi fasilitas yang menunjang segala kebutuhan denga...  3 3 1 LT:  114 m² LB:  69 m²  Diperbarui 7 jam yang lalu oleh  Richard  +628138... WhatsApp Akses mudah dijangkau, lingkungan nyaman, bersih dan rapi, keamanan terjaga 24 jam. Lengkap berbagi fasilitas yang menunjang segala kebutuhan dengan letak yang strategis di Pusat Kota dan jaminan kenyamanan yang tiada batas. Dengan spek bangunan yang berkualitas. Lokasi sangat strategis :  Dekat dengan Pusat Ibadah  Dekat dengan Pusat Kesehatan  Dekat dengan Pusat Pendidikan  Dekat dengan Pusat Perbelanjaan  Dekat dengan Pusat Kuliner  Segala fasilitas yang anda butuhkan dapat dengan mudah anda akses ! Anda Kesulitan KPR? KPR Kami SIAP BANTU ! CASH Oke !!  NOTE: * Telepon Langsung / WA Lebih Utama * Konfirmasi Dahulu Untuk Jadwal Survey CONTACT PERSON: Richard  0878xxxxxxxxwa/hp0813xxxxxxxxwa/hp)",1400000000,114,69,0,1,0,0
2,Hot Price! Ruko 6 Lantai Lokasi Strategis Dekat Tol,"4 Rumah  Premier  Dekat Sekolah Rp 6,6 Miliar Rp 32 Jutaan (Tenor 20 Tahun) Rp 41 Jutaan (Tenor 15 Tahun) Hot Price! Ruko 6 Lantai Lokasi Strategis Dekat Tol  Harapan Indah, Bekasi  Akses mudah dijangkau, lingkungan nyaman, bersih dan rapi, keamanan terjaga 24 jam. Lengkap berbagi fasilitas yang menunjang segala kebutuhan denga...  5 3 LT:  220 m² LB:  982 m²  Diperbarui 7 jam yang lalu oleh  Richard  +628138... WhatsApp",https://www.rumah123.com/properti/bekasi-harapan-indah/hot-price-ruko-6-lantai-lokasi-strategis-dekat-tol-hos41320656/?priceCurrency=IDR,"Akses mudah dijangkau, lingkungan nyaman, bersih dan rapi, keamanan terjaga 24 jam. Lengkap berbagi fasilitas yang menunjang segala kebutuhan dengan letak yang strategis di Pusat Kota dan jaminan kenyamanan yang tiada batas. Dengan spek bangunan yang berkualitas. Lokasi sangat strategis :  Dekat dengan Pusat Ibadah  Dekat dengan Pusat Kesehatan  Dekat dengan Pusat Pendidikan  Dekat dengan Pusat Perbelanjaan  Dekat dengan Pusat Kuliner  Segala fasilitas yang anda butuhkan dapat dengan mudah anda akses ! Anda Kesulitan KPR? KPR Kami SIAP BANTU ! CASH Oke !!  NOTE: * Telepon Langsung / WA Lebih Utama * Konfirmasi Dahulu Untuk Jadwal Survey CONTACT PERSON: Richard  0878xxxxxxxxwa/hp0813xxxxxxxxwa/hp)  Atau Kunjungi Kantor S.A.-Pro Marketing Gallery ...","Hot Price! Ruko 6 Lantai Lokasi Strategis Dekat Tol 4 Rumah  Premier  Dekat Sekolah Rp 6,6 Miliar Rp 32 Jutaan (Tenor 20 Tahun) Rp 41 Jutaan (Tenor 15 Tahun) Hot Price! Ruko 6 Lantai Lokasi Strategis Dekat Tol  Harapan Indah, Bekasi  Akses mudah dijangkau, lingkungan nyaman, bersih dan rapi, keamanan terjaga 24 jam. Lengkap berbagi fasilitas yang menunjang segala kebutuhan denga...  5 3 LT:  220 m² LB:  982 m²  Diperbarui 7 jam yang lalu oleh  Richard  +628138... WhatsApp Akses mudah dijangkau, lingkungan nyaman, bersih dan rapi, keamanan terjaga 24 jam. Lengkap berbagi fasilitas yang menunjang segala kebutuhan dengan letak yang strategis di Pusat Kota dan jaminan kenyamanan yang tiada batas. Dengan spek bangunan yang berkualitas. Lokasi sangat strategis :  Dekat dengan Pusat Ibadah  Dekat dengan Pusat Kesehatan  Dekat dengan Pusat Pendidikan  Dekat dengan Pusat Perbelanjaan  Dekat dengan Pusat Kuliner  Segala fasilitas yang anda butuhkan dapat dengan mudah anda akses ! Anda Kesulitan KPR? KPR Kami SIAP BANTU ! CASH Oke !!  NOTE: * Telepon Langsung / WA Lebih Utama * Konfirmasi Dahulu Untuk Jadwal Survey CONTACT PERSON: Richard  0878xxxxxxxxwa/hp0813xxxxxxxxwa/hp)  Atau Kunjungi Kantor S.A.-Pro Marketing Gallery ...",6600000000,220,982,1,1,0,0
2,Dijual Cepat dan Murah Rumah di Cluster Aralia Bekasi,"9 Rumah  Premier  Komplek Perumahan Dekat Pusat Perbelanjaan Dekat Sekolah Dekat Fasilitas Kesehatan Dekat Landmark Rp 1,25 Miliar Rp 6 Jutaan (Tenor 20 Tahun) Rp 7 Jutaan (Tenor 15 Tahun) Dijual Cepat dan Murah Rumah di Cluster Aralia Bekasi  Harapan Indah, Bekasi  Dijual Cepat Dan Murah Rumah Di Cluster Aralia Harapan Indah Bekasi LT 144 LB 100 KT 3 KM 2 Lantai 1 Listrik 1300 Dapur Carport Air PAM...  3 2 1 LT:  144 m² LB:  100 m²  Diperbarui 7 jam yang lalu oleh  Kurniany  +628151... WhatsApp",https://www.rumah123.com/properti/bekasi-harapan-indah/dijual-cepat-dan-murah-rumah-di-cluster-aralia-bekasi-hos41350351/?priceCurrency=IDR,"Dijual Cepat Dan Murah Rumah Di Cluster Aralia Harapan Indah Bekasi   LT 144 LB 100 KT 3 KM 2 Lantai 1 Listrik 1300 Dapur Carport Air PAM  Furnish yg ditinggal ; AC  Fasilitas Lingkungan : - One Gate System  - Keamanan 24 jam  - Taman Bermain  - Lapangan Basket, Olahraga - Balai Warga  - Tukang Sayur - Dekat RS Altius, Eka Hospital  - Dekat John Paul School, Bina Talenta, Peachblosoom, Cherry Montesori, BPK Penabur  - Dekat Pasar Modern & Tradisional  - Dekat HIVE, UniqLo - Dekat Pusat Kuliner Meli Melo - Dekat Supermarket Superindo, Grand Lucky  - Dekat Courts, AzKo, Informa - Dekat HI Avenue  - Dekat XXI Cinema - Dekat Perbankan - Dekat Tempat Ibadah   Harga Jual 1,25 M Nego","Dijual Cepat dan Murah Rumah di Cluster Aralia Bekasi 9 Rumah  Premier  Komplek Perumahan Dekat Pusat Perbelanjaan Dekat Sekolah Dekat Fasilitas Kesehatan Dekat Landmark Rp 1,25 Miliar Rp 6 Jutaan (Tenor 20 Tahun) Rp 7 Jutaan (Tenor 15 Tahun) Dijual Cepat dan Murah Rumah di Cluster Aralia Bekasi  Harapan Indah, Bekasi  Dijual Cepat Dan Murah Rumah Di Cluster Aralia Harapan Indah Bekasi LT 144 LB 100 KT 3 KM 2 Lantai 1 Listrik 1300 Dapur Carport Air PAM...  3 2 1 LT:  144 m² LB:  100 m²  Diperbarui 7 jam yang lalu oleh  Kurniany  +628151... WhatsApp Dijual Cepat Dan Murah Rumah Di Cluster Aralia Harapan Indah Bekasi   LT 144 LB 100 KT 3 KM 2 Lantai 1 Listrik 1300 Dapur Carport Air PAM  Furnish yg ditinggal ; AC  Fasilitas Lingkungan : - One Gate System  - Keamanan 24 jam  - Taman Bermain  - Lapangan Basket, Olahraga - Balai Warga  - Tukang Sayur - Dekat RS Altius, Eka Hospital  - Dekat John Paul School, Bina Talenta, Peachblosoom, Cherry Montesori, BPK Penabur  - Dekat Pasar Modern & Tradisional  - Dekat HIVE, UniqLo - Dekat Pusat Kuliner Meli Melo - Dekat Supermarket Superindo, Grand Lucky  - Dekat Courts, AzKo, Informa - Dekat HI Avenue  - Dekat XXI Cinema - Dekat Perbankan - Dekat Tempat Ibadah   Harga Jual 1,25 M Nego",1250000000,144,100,0,1,0,0
2,Rumah Pertama Tanpa DP di Babelan - Buruan Booking!,"8 Rumah  Premier  DP 0% Rp 430 Juta Rp 2 Jutaan (Tenor 20 Tahun) Rp 2 Jutaan (Tenor 15 Tahun) Rumah Pertama Tanpa DP di Babelan - Buruan Booking!  Babelan, Bekasi  Rumah minimalis modern di kawasan Babelan dengan desain nyaman dan fungsional, cocok untuk keluarga muda maupun investasi. Memiliki 2 kamar tidur d...  2 1 1 LT:  60 m² LB:  38 m²  Diperbarui 16 jam yang lalu oleh  Deny Rosadi  +628128... WhatsApp",https://www.rumah123.com/properti/bekasi-babelan/rumah-pertama-tanpa-dp-di-babelan-buruan-booking-hos41324386/?priceCurrency=IDR,"Rumah minimalis modern di kawasan Babelan dengan desain nyaman dan fungsional, cocok untuk keluarga muda maupun investasi. Memiliki 2 kamar tidur dan 1 kamar mandi, rumah ini dirancang dengan tata ruang yang efisien sehingga tetap terasa lega dan terang.  Dilengkapi ruang tamu yang menyatu dengan ruang keluarga, serta area dapur yang praktis untuk aktivitas sehari-hari. Lingkungan cluster aman, rapi, dan nyaman untuk hunian jangka panjang.  Lokasi strategis dekat akses jalan utama, fasilitas umum, sekolah, dan pusat perbelanjaan, sehingga memudahkan mobilitas Anda setiap hari.  ✨ Keunggulan:  2 Kamar Tidur 1 Kamar Mandi Ruang Tamu & Dapur Lingkungan Cluster Nyaman Akses Mudah & Strategis  :fire: Promo menarik: DP 0% (syarat & ketentuan berlaku)","Rumah Pertama Tanpa DP di Babelan - Buruan Booking! 8 Rumah  Premier  DP 0% Rp 430 Juta Rp 2 Jutaan (Tenor 20 Tahun) Rp 2 Jutaan (Tenor 15 Tahun) Rumah Pertama Tanpa DP di Babelan - Buruan Booking!  Babelan, Bekasi  Rumah minimalis modern di kawasan Babelan dengan desain nyaman dan fungsional, cocok untuk keluarga muda maupun investasi. Memiliki 2 kamar tidur d...  2 1 1 LT:  60 m² LB:  38 m²  Diperbarui 16 jam yang lalu oleh  Deny Rosadi  +628128... WhatsApp Rumah minimalis modern di kawasan Babelan dengan desain nyaman dan fungsional, cocok untuk keluarga muda maupun investasi. Memiliki 2 kamar tidur dan 1 kamar mandi, rumah ini dirancang dengan tata ruang yang efisien sehingga tetap terasa lega dan terang.  Dilengkapi ruang tamu yang menyatu dengan ruang keluarga, serta area dapur yang praktis untuk aktivitas sehari-hari. Lingkungan cluster aman, rapi, dan nyaman untuk hunian jangka panjang.  Lokasi strategis dekat akses jalan utama, fasilitas umum, sekolah, dan pusat perbelanjaan, sehingga memudahkan mobilitas Anda setiap hari.  ✨ Keunggulan:  2 Kamar Tidur 1 Kamar Mandi Ruang Tamu & Dapur Lingkungan Cluster Nyaman Akses Mudah & Strategis  :fire: Promo menarik: DP 0% (syarat & ketentuan berlaku)",430000000,60,38,0,1,0,0
2,Siap Huni Rumah Bagus Kondisi Baru 2 Lantai 3 Kamar Dekat Akses LRT Jatimulya,"19 Rumah  Premier  Siap Huni Dekat Akses Transportasi Rp 1,1 Miliar Rp 5 Jutaan (Tenor 20 Tahun) Rp 6 Jutaan (Tenor 15 Tahun) Siap Huni Rumah Bagus Kondisi Baru 2 Lantai 3 Kamar Dekat Akses LRT Jatimulya  Bekasi, Bekasi  Project: Familia Urban Cluster Alexandrite Kondisi rumah baru Luas tanah 60 m2 Luas bangunan 72 m2 3 kamar tidur, 2 kamar mandi Familia Urban di...  3 2 1 + 2 LT:  60 m² LB:  72 m²  Diperbarui 2 jam yang lalu oleh  Putra  +628775... WhatsApp",https://www.rumah123.com/properti/bekasi-bekasi/siap-huni-rumah-bagus-kondisi-baru-2-lantai-3-kamar-dekat-akses-lrt-jatimulya-hos41300874/?priceCurrency=IDR,"Project: Familia Urban  Cluster Alexandrite  Kondisi rumah baru Luas tanah 60 m2 Luas bangunan 72 m2 3 kamar tidur, 2 kamar mandi  Familia Urban dikembangkan di lahan 176 ha oleh developer PT Timah Karya Persada Properti  Terdapat fasilitas clubhouse yang lengkap  Lokasi strategis: - Dekat Stasiun LRT Jatimulya - Dekat Stasiun Tambun - Dekat 4 akses tol (Bekasi Timur, Bekasi Barat, Jatiasih, Tambun)  perumahan baru di bekasi timur rumah cluster bekasi timur","Siap Huni Rumah Bagus Kondisi Baru 2 Lantai 3 Kamar Dekat Akses LRT Jatimulya 19 Rumah  Premier  Siap Huni Dekat Akses Transportasi Rp 1,1 Miliar Rp 5 Jutaan (Tenor 20 Tahun) Rp 6 Jutaan (Tenor 15 Tahun) Siap Huni Rumah Bagus Kondisi Baru 2 Lantai 3 Kamar Dekat Akses LRT Jatimulya  Bekasi, Bekasi  Project: Familia Urban Cluster Alexandrite Kondisi rumah baru Luas tanah 60 m2 Luas bangunan 72 m2 3 kamar tidur, 2 kamar mandi Familia Urban di...  3 2 1 + 2 LT:  60 m² LB:  72 m²  Diperbarui 2 jam yang lalu oleh  Putra  +628775... WhatsApp Project: Familia Urban  Cluster Alexandrite  Kondisi rumah baru Luas tanah 60 m2 Luas bangunan 72 m2 3 kamar tidur, 2 kamar mandi  Familia Urban dikembangkan di lahan 176 ha oleh developer PT Timah Karya Persada Properti  Terdapat fasilitas clubhouse yang lengkap  Lokasi strategis: - Dekat Stasiun LRT Jatimulya - Dekat Stasiun Tambun - Dekat 4 akses tol (Bekasi Timur, Bekasi Barat, Jatiasih, Tambun)  perumahan baru di bekasi timur rumah cluster bekasi timur",1100000000,60,72,0,1,0,0
2,Dijual Rumah The Vernonia Residence Type Gigantea Hoek Summarecon Bekasi,"28 Rumah  Premier  Komplek Perumahan Siap Huni Bebas Banjir Dekat Akses Transportasi Dekat Pusat Perbelanjaan Dekat Sekolah Rp 8,5 Miliar Rp 41 Jutaan (Tenor 20 Tahun) Rp 53 Jutaan (Tenor 15 Tahun) Dijual Rumah The Vernonia Residence Type Gigantea Hoek Summarecon Bekasi  Summarecon Bekasi, Bekasi  Rumah hook 2 lantai di Summarecon Bekasi, Bekasi. Dijual rumah hook di wilayah yang tenang. Properti 2 lantai bergaya american classic ini berada ...  3 + 1 3 + 1 2 + 2 LT:  303 m² LB:  225 m²  Diperbarui 18 jam yang lalu oleh  Mitha Ray White  +628128... WhatsApp",https://www.rumah123.com/properti/bekasi-summarecon-bekasi/dijual-rumah-the-vernonia-residence-type-gigantea-hoek-summarecon-bekasi-hos41074772/?priceCurrency=IDR,"Rumah hook 2 lantai di Summarecon Bekasi, Bekasi.  Dijual rumah hook di wilayah yang tenang. Properti 2 lantai bergaya american classic ini berada di lingkungan strategis.  Spesifikasinya adalah sebagai berikut:  The Vernonia Residence Type Gigantea Hoek  Vernonia Residence Blok DG Summarecon Bekasi Luas tanah : 303 m2 Luas bangunan : 225 m2 Premium Dpn Club House  Listrik : 11.000 watt Air : PDAM Menghadap : - KT : 3 + 1 KM : 3 + 1 Surat : SHM Surat a/n : Pribadi/Perorangan Jumlah lantai : 2 + 1 (rooftop) Carport : 3  Garasi : 1 Harga : 8.5 M( nego)  Area lantai 1;  1. Foyer 2. ⁠Ruang utama 3. ⁠Ruang TV 4. ⁠Garasi dalam 5. ⁠Dapur kotor 6. ⁠Service Area (gudang, kamar mandi ART) 7. ⁠Kamar mandi   Tentunya properti ini layak untuk dimiliki karena:    - Bisa KPR.   - Siap Huni.   - Bebas Banjir.   - Dekat Akses LRT.   - Dekat Pusat Perbelanjaan.   - Dekat Sekolah Internasional.   - Dekat Sekolah Negeri.   - Dekat Fasilitas Kesehatan.   - Dekat Tempat Ibadah.   - Dekat Akses Tol.  Properti berikut telah lengkap dengan fasilitas:    - Keamanan 24 jam.   - Akses Parkir.   - One Gate System.   - Taman.   - Taman.   - Tempat Gym.  Keberadaan rumah berikut strategis, hanya selangkah menuju berbagai fasilitas utama dan menarik.  Hubungi ; Mitha Ray White Summarecon Bekasi","Dijual Rumah The Vernonia Residence Type Gigantea Hoek Summarecon Bekasi 28 Rumah  Premier  Komplek Perumahan Siap Huni Bebas Banjir Dekat Akses Transportasi Dekat Pusat Perbelanjaan Dekat Sekolah Rp 8,5 Miliar Rp 41 Jutaan (Tenor 20 Tahun) Rp 53 Jutaan (Tenor 15 Tahun) Dijual Rumah The Vernonia Residence Type Gigantea Hoek Summarecon Bekasi  Summarecon Bekasi, Bekasi  Rumah hook 2 lantai di Summarecon Bekasi, Bekasi. Dijual rumah hook di wilayah yang tenang. Properti 2 lantai bergaya american classic ini berada ...  3 + 1 3 + 1 2 + 2 LT:  303 m² LB:  225 m²  Diperbarui 18 jam yang lalu oleh  Mitha Ray White  +628128... WhatsApp Rumah hook 2 lantai di Summarecon Bekasi, Bekasi.  Dijual rumah hook di wilayah yang tenang. Properti 2 lantai bergaya american classic ini berada di lingkungan strategis.  Spesifikasinya adalah sebagai berikut:  The Vernonia Residence Type Gigantea Hoek  Vernonia Residence Blok DG Summarecon Bekasi Luas tanah : 303 m2 Luas bangunan : 225 m2 Premium Dpn Club House  Listrik : 11.000 watt Air : PDAM Menghadap : - KT : 3 + 1 KM : 3 + 1 Surat : SHM Surat a/n : Pribadi/Perorangan Jumlah lantai : 2 + 1 (rooftop) Carport : 3  Garasi : 1 Harga : 8.5 M( nego)  Area lantai 1;  1. Foyer 2. ⁠Ruang utama 3. ⁠Ruang TV 4. ⁠Garasi dalam 5. ⁠Dapur kotor 6. ⁠Service Area (gudang, kamar mandi ART) 7. ⁠Kamar mandi   Tentunya properti ini layak untuk dimiliki karena:    - Bisa KPR.   - Siap Huni.   - Bebas Banjir.   - Dekat Akses LRT.   - Dekat Pusat Perbelanjaan.   - Dekat Sekolah Internasional.   - Dekat Sekolah Negeri.   - Dekat Fasilitas Kesehatan.   - Dekat Tempat Ibadah.   - Dekat Akses Tol.  Properti berikut telah lengkap dengan fasilitas:    - Keamanan 24 jam.   - Akses Parkir.   - One Gate System.   - Taman.   - Taman.   - Tempat Gym.  Keberadaan rumah berikut strategis, hanya selangkah menuju berbagai fasilitas utama dan menarik.  Hubungi ; Mitha Ray White Summarecon Bekasi",8500000000,303,225,0,1,0,1
